replay_row,component,root_box_id,record_id,final_adjudication_requirement,freeze_route_kind,freeze_route_status,final_replay_status,final_replay_pass
687,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
688,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
689,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
690,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
691,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
692,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
693,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
694,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
695,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
696,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
697,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
698,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
699,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
700,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
701,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
702,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
703,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
704,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
705,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
706,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
707,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
708,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
709,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
710,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
711,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
712,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y51.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
713,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
714,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
715,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
716,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
717,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
718,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
719,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
720,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
721,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
722,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
723,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
724,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
725,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
726,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
727,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
728,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
729,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
730,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
731,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
732,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
733,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
734,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
735,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
736,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
737,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
738,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
739,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
740,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
741,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
742,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
743,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
744,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
745,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
746,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
747,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
748,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
749,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
750,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
751,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
752,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
753,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
754,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
755,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
756,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
757,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
758,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
759,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
760,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho1.d8x31.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
761,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y51.d7rho1.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
762,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
763,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
764,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
765,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
766,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
767,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y51.d7rho1.d8x31.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
768,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
769,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y51.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
770,TENSOR,D060-00003601,A062-D060-00003601.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y51.d7rho0.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
